"HID","HNAME","DATE","TIME_UTC","STATUS","LATITUDE","LONGITUDE","WINDSPEED_KT","PRESURE_MB","NE_34_KT","SE_34_KT","NW_34_KT","SW_34_KT","NE_50_KT","SE_50_KT","NW_50_KT","SW_50_KT","NE_64_KT","SE_64_KT","NW_64_KT","SW_64_KT","max_KT","DECADE"
"AL051985","ELENA","19850904","1800","TD",38.8,-91.4,20,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL081985","FABIAN","19850915","1800","TD",23.6,-70.8,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL081985","FABIAN","19850916","0000","TD",24,-70.1,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL081985","FABIAN","19850916","0600","TD",24.5,-69.4,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL081985","FABIAN","19850916","1200","TD",25.1,-68,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL081985","FABIAN","19850916","1800","TS",26,-66.5,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL081985","FABIAN","19850917","0000","TS",26.7,-64.8,45,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL081985","FABIAN","19850917","0600","TS",27.3,-63.1,50,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL081985","FABIAN","19850917","1200","TS",28.1,-61.2,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL081985","FABIAN","19850917","1800","TS",28.9,-59.8,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL081985","FABIAN","19850918","0000","TS",29.7,-58,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL081985","FABIAN","19850918","0600","TS",30.2,-56.1,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL081985","FABIAN","19850918","1200","TS",30.8,-54.4,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL081985","FABIAN","19850918","1800","TS",31.1,-52.4,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL081985","FABIAN","19850919","0000","TS",31.5,-50.4,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL081985","FABIAN","19850919","0600","TS",31.8,-47,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL081985","FABIAN","19850919","1200","TS",32.1,-42.5,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850916","1200","TD",13.3,-23.6,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850916","1800","TD",13.8,-24.8,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850917","0000","TD",14.1,-25.9,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850917","0600","TD",14.3,-27.1,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850917","1200","TS",14.6,-28.3,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850917","1800","TS",14.7,-29.6,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850918","0000","TS",14.9,-31.7,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850918","0600","TS",15,-33.8,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850918","1200","TS",15.1,-35.9,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850918","1800","TD",15.4,-38.1,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850919","0000","TD",15.8,-39.5,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850919","0600","TD",16.2,-40.9,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850919","1200","TD",16.6,-42.2,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850919","1800","TD",17,-43.8,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850920","0000","TS",17.2,-45.1,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850920","0600","TS",17.4,-46.7,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850920","1200","TS",17.5,-48.1,45,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850920","1800","TS",17.6,-49.8,45,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850921","0000","TS",17.7,-51.2,50,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850921","0600","TS",17.7,-52.8,55,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850921","1200","TS",17.7,-54.2,60,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850921","1800","HU",17.7,-55.3,65,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850922","0000","HU",17.8,-56.3,65,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850922","0600","HU",17.8,-57.1,70,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850922","1200","HU",17.8,-58.2,70,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850922","1800","HU",18.4,-59,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850923","0000","HU",19,-60.2,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850923","0600","HU",19.7,-61.5,65,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850923","1200","HU",20.4,-62.9,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850923","1800","HU",21,-64.2,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850924","0000","HU",21.5,-65.5,95,956,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850924","0600","HU",21.9,-66.8,100,952,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850924","1200","HU",22.5,-67.9,100,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850924","1800","HU",23.2,-69,105,935,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850925","0000","HU",24.2,-70,120,920,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850925","0600","HU",25.1,-70.9,125,920,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850925","1200","HU",26.1,-72,115,926,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850925","1800","HU",26.9,-73,95,933,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850926","0000","HU",27.8,-74,85,940,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850926","0600","HU",28.9,-75,80,944,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850926","1200","HU",30,-75.5,80,946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850926","1800","HU",31.4,-76.2,85,944,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850927","0000","HU",33.2,-76,90,942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850927","0530","HU",35.2,-75.6,90,942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850927","0600","HU",35.5,-75.5,90,942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850927","1200","HU",38.4,-74.5,85,951,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850927","1600","HU",40.6,-73.3,75,961,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850927","1800","HU",41.9,-72.8,75,964,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850928","0000","EX",45.5,-70,50,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850928","0600","EX",48.1,-67.8,50,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850928","1200","EX",49.5,-64.5,50,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850928","1800","EX",50.8,-61.2,50,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850929","0000","EX",51.5,-57.5,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850929","0600","EX",52.1,-53.8,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850929","1200","EX",52.4,-50,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850929","1800","EX",52.5,-47.5,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850930","0000","EX",52.5,-45,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850930","0600","EX",52.5,-42.5,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850930","1200","EX",52.5,-40,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19850930","1800","EX",52.9,-37.9,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19851001","0000","EX",53.3,-35.9,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19851001","0600","EX",53.8,-34,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19851001","1200","EX",54.5,-32,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19851001","1800","EX",55.5,-30,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL091985","GLORIA","19851002","0000","EX",56.6,-29,50,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL101985","HENRI","19850921","1800","TD",29.6,-74.3,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL101985","HENRI","19850922","0000","TD",30.5,-74.4,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL101985","HENRI","19850922","0600","TD",31.5,-74.5,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL101985","HENRI","19850922","1200","TD",32.4,-74.6,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL101985","HENRI","19850922","1800","TD",33.3,-74.6,30,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL101985","HENRI","19850923","0000","TD",34.3,-74.5,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL101985","HENRI","19850923","0600","TS",35.3,-74.3,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL101985","HENRI","19850923","1200","TS",36,-74.1,50,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL101985","HENRI","19850923","1800","TS",36.7,-74,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL101985","HENRI","19850924","0000","TS",37.4,-74,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL101985","HENRI","19850924","0600","TS",38.2,-74,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL101985","HENRI","19850924","1200","TS",39.2,-73.7,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL101985","HENRI","19850924","1800","TS",40.3,-73,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL101985","HENRI","19850924","2100","TS",40.8,-72.5,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL101985","HENRI","19850925","0000","TD",41.3,-71.8,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851007","0000","TD",17.8,-69.2,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851007","0600","TS",18.5,-70.5,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851007","1200","TS",19.8,-71.2,40,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851007","1800","TS",21.1,-71.5,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851008","0000","TS",22.4,-71.2,45,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851008","0600","TS",24.1,-71.1,50,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851008","1200","TS",25.2,-71.5,55,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851008","1800","TS",26.3,-72,60,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851009","0000","TS",27.3,-72.8,60,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851009","0600","TS",27.9,-73.9,60,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851009","1200","TS",28.1,-75.2,60,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851009","1800","TS",28.2,-76.6,60,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851010","0000","TS",29,-77.8,55,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851010","0600","TS",29.1,-79.2,45,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851010","1200","TS",29.6,-80.3,40,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851010","1800","TS",30.3,-81,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851010","2100","TS",30.6,-81.4,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851011","0000","TD",30.8,-81.7,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851011","0600","TD",31.3,-81.8,30,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851011","1200","TD",31.7,-81.6,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851011","1800","TD",31.8,-80.9,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851012","0000","TD",31.7,-80.6,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851012","0600","TD",31.6,-80.3,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851012","1200","TD",31.5,-79.9,25,1014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851012","1800","TD",31.5,-79.5,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851013","0000","TD",31.7,-79.1,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851013","0600","TD",32,-78.8,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851013","1200","TD",32.3,-78.4,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851013","1800","TD",32.6,-78,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851014","0000","TD",32.9,-77.7,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851014","0600","TD",33.2,-77.1,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851014","1200","TD",33.5,-76.6,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851014","1800","TD",33.7,-76,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851015","0000","TD",33.9,-75.2,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851015","0600","TD",34.7,-74,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL111985","ISABEL","19851015","1200","TD",35.8,-72.7,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851026","0000","TD",24.5,-90.5,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851026","0600","TD",24.2,-91.5,30,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851026","1200","TS",23.8,-92.5,35,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851026","1800","TS",24.4,-92.8,40,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851027","0000","TS",24.6,-92,45,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851027","0600","TS",25.3,-92.2,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851027","1200","TS",25.7,-91.5,55,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851027","1800","TS",26.4,-91.1,60,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851028","0000","HU",27.8,-91.2,65,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851028","0600","HU",28.6,-91.5,70,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851028","1200","HU",29.4,-92,75,972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851028","1800","HU",29.3,-93,75,971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851029","0000","HU",28.9,-92.5,75,973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851029","0600","HU",29,-91.9,70,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851029","1100","HU",29.5,-91.4,65,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851029","1200","HU",29.6,-91.3,65,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851029","1800","TS",30.3,-91.9,60,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851030","0000","TS",30.1,-92.3,60,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851030","0600","TS",29.8,-92.2,55,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851030","1200","TS",29.6,-92.1,55,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851030","1800","TS",29.3,-91.8,55,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851031","0000","TS",29.1,-91.3,55,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851031","0600","TS",28.9,-90.3,55,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851031","1200","TS",29.3,-89.1,60,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851031","1800","TS",30.3,-87.7,55,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851101","0000","TS",31.8,-87,40,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851101","0600","TS",33.5,-86.7,35,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851101","1200","EX",35.2,-86.6,30,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL121985","JUAN","19851101","1800","EX",36.8,-87.1,25,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL131985","KATE","19851115","1800","TS",21.1,-63.8,35,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
"AL131985","KATE","19851116","0000","TS",21.6,-63.9,45,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1980"
